ID,Sentiment
5794,1
5795,1
5796,0
5797,1
5798,0
5799,1
5800,1
5801,0
5802,1
5803,0
5804,0
5805,0
5806,1
5807,0
5808,0
5809,1
5810,1
5811,0
5812,0
5813,0
5814,0
5815,0
5816,1
5817,0
5818,1
5819,1
5820,1
5821,0
5822,1
5823,1
5824,0
5825,0
5826,0
5827,1
5828,0
5829,1
5830,1
5831,0
5832,0
5833,0
5834,0
5835,0
5836,1
5837,0
5838,1
5839,0
5840,0
5841,1
5842,1
5843,0
5844,0
5845,0
5846,1
5847,0
5848,0
5849,0
5850,0
5851,0
5852,1
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,1
5860,1
5861,1
5862,1
5863,0
5864,1
5865,0
5866,0
5867,0
5868,0
5869,1
5870,1
5871,1
5872,1
5873,0
5874,1
5875,0
5876,1
5877,1
5878,1
5879,0
5880,0
5881,1
5882,1
5883,0
5884,0
5885,0
5886,1
5887,1
5888,0
5889,1
5890,0
5891,0
5892,0
5893,1
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,1
5905,0
5906,1
5907,1
5908,0
5909,1
5910,1
5911,1
5912,1
5913,0
5914,0
5915,0
5916,1
5917,0
5918,1
5919,1
5920,0
5921,1
5922,0
5923,1
5924,0
5925,0
5926,0
5927,0
5928,0
5929,1
5930,0
5931,1
5932,1
5933,1
5934,1
5935,1
5936,1
5937,1
5938,0
5939,1
5940,0
5941,1
5942,1
5943,0
5944,0
5945,0
5946,0
5947,1
5948,1
5949,0
5950,1
5951,0
5952,1
5953,1
5954,0
5955,1
5956,1
5957,0
5958,1
5959,0
5960,0
5961,0
5962,0
5963,0
5964,1
5965,1
5966,1
5967,1
5968,1
5969,1
5970,1
5971,1
5972,0
5973,0
5974,1
5975,1
5976,1
5977,0
5978,0
5979,1
5980,1
5981,1
5982,0
5983,1
5984,1
5985,1
5986,1
5987,0
5988,0
5989,0
5990,1
5991,1
5992,1
5993,1
5994,0
5995,0
5996,0
5997,0
5998,0
5999,1
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,1
6007,0
6008,0
6009,1
6010,0
6011,1
6012,1
6013,0
6014,0
6015,1
6016,0
6017,0
6018,0
6019,1
6020,1
6021,1
6022,0
6023,1
6024,1
6025,1
6026,1
6027,1
6028,1
6029,0
6030,1
6031,0
6032,1
6033,1
6034,1
6035,0
6036,1
6037,1
6038,1
6039,1
6040,0
6041,1
6042,1
6043,1
6044,0
6045,1
6046,0
6047,1
6048,1
6049,1
6050,0
6051,1
6052,0
6053,1
6054,1
6055,0
6056,1
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,1
6065,0
6066,0
6067,1
6068,0
6069,0
6070,1
6071,1
6072,1
6073,1
6074,1
6075,0
6076,1
6077,1
6078,0
6079,0
6080,1
6081,0
6082,1
6083,1
6084,0
6085,1
6086,0
6087,1
6088,0
6089,0
6090,1
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,1
6098,0
6099,0
6100,1
6101,0
6102,0
6103,0
6104,1
6105,0
6106,1
6107,1
6108,1
6109,0
6110,1
6111,1
6112,1
6113,1
6114,1
6115,1
6116,1
6117,0
6118,1
6119,1
6120,0
6121,1
6122,0
6123,1
6124,1
6125,1
6126,0
6127,0
6128,1
6129,1
6130,1
6131,0
6132,0
6133,1
6134,1
6135,1
6136,0
6137,0
6138,0
6139,0
6140,1
6141,0
6142,0
6143,0
6144,1
6145,1
6146,1
6147,1
6148,0
6149,0
6150,1
6151,1
6152,1
6153,0
6154,0
6155,1
6156,0
6157,0
6158,1
6159,1
6160,1
6161,1
6162,1
6163,1
6164,1
6165,0
6166,0
6167,0
6168,0
6169,1
6170,0
6171,0
6172,0
6173,1
6174,1
6175,1
6176,1
6177,1
6178,0
6179,1
6180,1
6181,1
6182,0
6183,1
6184,0
6185,1
6186,1
6187,0
6188,1
6189,1
6190,1
6191,0
6192,1
6193,1
6194,0
6195,1
6196,1
6197,0
6198,0
6199,1
6200,1
6201,0
6202,1
6203,1
6204,1
6205,0
6206,0
6207,0
6208,1
6209,1
6210,0
6211,0
6212,0
6213,0
6214,1
6215,0
6216,1
6217,1
6218,1
6219,0
6220,1
6221,1
6222,1
6223,1
6224,1
6225,0
6226,0
6227,0
6228,1
6229,0
6230,1
6231,1
6232,0
6233,0
6234,1
6235,0
6236,0
6237,0
6238,0
6239,0
6240,1
6241,0
6242,0
6243,1
6244,1
6245,1
6246,0
6247,0
6248,0
6249,1
6250,1
6251,0
6252,0
6253,1
6254,1
6255,0
6256,1
6257,0
6258,0
6259,1
6260,0
6261,1
6262,0
6263,1
6264,0
6265,0
6266,1
6267,0
6268,0
6269,1
6270,0
6271,0
6272,1
6273,0
6274,1
6275,1
6276,1
6277,0
6278,0
6279,1
6280,1
6281,1
6282,1
6283,0
6284,1
6285,1
6286,0
6287,0
6288,1
6289,1
6290,0
6291,1
6292,0
6293,1
6294,1
6295,0
6296,1
6297,0
6298,1
6299,0
6300,1
6301,1
6302,1
6303,0
6304,1
6305,1
6306,1
6307,0
6308,0
6309,1
6310,1
6311,0
6312,0
6313,1
6314,1
6315,1
6316,1
6317,0
6318,1
6319,1
6320,0
6321,1
6322,0
6323,0
6324,0
6325,1
6326,1
6327,1
6328,0
6329,1
6330,0
6331,0
6332,1
6333,0
6334,0
6335,1
6336,1
6337,0
6338,0
6339,0
6340,1
6341,1
6342,0
6343,0
6344,0
6345,1
6346,0
6347,0
6348,1
6349,1
6350,1
6351,1
6352,0
6353,0
6354,0
6355,1
6356,1
6357,0
6358,0
6359,0
6360,0
6361,1
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,0
6370,1
6371,0
6372,0
6373,0
6374,1
6375,0
6376,1
6377,0
6378,0
6379,0
6380,1
6381,0
6382,0
6383,1
6384,1
6385,0
6386,0
6387,1
6388,0
6389,0
6390,0
6391,1
6392,0
6393,0
6394,0
6395,1
6396,1
6397,1
6398,1
6399,0
6400,1
6401,0
6402,1
6403,0
6404,0
6405,0
6406,0
6407,1
6408,0
6409,1
6410,0
6411,1
6412,0
6413,0
6414,0
6415,1
6416,1
6417,1
6418,0
6419,0
6420,1
6421,0
6422,1
6423,1
6424,0
6425,0
6426,0
6427,0
6428,1
6429,0
6430,1
6431,0
6432,1
6433,1
6434,1
6435,1
6436,0
6437,1
6438,0
6439,0
6440,0
6441,1
6442,1
6443,1
6444,1
6445,0
6446,1
6447,1
6448,1
6449,1
6450,0
6451,0
6452,1
6453,1
6454,0
6455,1
6456,0
6457,1
6458,1
6459,1
6460,0
6461,1
6462,0
6463,0
6464,0
6465,0
6466,0
6467,1
6468,1
6469,1
6470,1
6471,0
6472,1
6473,0
6474,1
6475,0
6476,0
6477,0
6478,1
6479,0
6480,1
6481,0
6482,0
6483,1
6484,1
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,1
6492,0
6493,1
6494,0
6495,0
6496,0
6497,0
6498,0
6499,0
6500,1
6501,0
6502,1
6503,1
6504,0
6505,0
6506,1
6507,0
6508,0
6509,0
6510,1
6511,0
6512,1
6513,1
6514,0
6515,1
6516,1
6517,1
6518,1
6519,1
6520,1
6521,0
6522,0
6523,1
6524,0
6525,0
6526,1
6527,0
6528,0
6529,0
6530,0
6531,1
6532,0
6533,0
6534,0
6535,0
6536,1
6537,1
6538,0
6539,1
6540,0
6541,0
6542,0
6543,0
6544,1
6545,0
6546,0
6547,0
6548,1
6549,0
6550,0
6551,0
6552,1
6553,0
6554,0
6555,1
6556,0
6557,0
6558,1
6559,0
6560,1
6561,1
6562,0
6563,1
6564,0
6565,0
6566,1
6567,1
6568,0
6569,0
6570,1
6571,1
6572,1
6573,1
6574,1
6575,0
6576,0
6577,1
6578,1
6579,0
6580,1
6581,0
6582,0
6583,0
6584,1
6585,0
6586,0
6587,1
6588,0
6589,1
6590,1
6591,0
6592,0
6593,0
6594,1
6595,1
6596,0
6597,0
6598,1
6599,0
6600,0
6601,0
6602,1
6603,0
6604,0
6605,1
6606,0
6607,1
6608,0
6609,1
6610,0
6611,0
6612,0
6613,0
6614,0
6615,1
6616,1
6617,1
6618,0
6619,0
6620,1
6621,0
6622,0
6623,1
6624,1
6625,1
6626,1
6627,1
6628,0
6629,1
6630,0
6631,0
6632,1
6633,0
6634,1
6635,0
6636,1
6637,1
6638,0
6639,1
6640,1
6641,1
6642,1
6643,1
6644,1
6645,0
6646,0
6647,1
6648,0
6649,1
6650,0
6651,1
6652,1
6653,1
6654,1
6655,0
6656,0
6657,1
6658,0
6659,1
6660,0
6661,0
6662,1
6663,0
6664,0
6665,1
6666,1
6667,1
6668,0
6669,1
6670,1
6671,1
6672,0
6673,0
6674,1
6675,0
6676,1
6677,0
6678,1
6679,1
6680,1
6681,0
6682,1
6683,1
6684,1
6685,0
6686,0
6687,0
6688,0
6689,1
6690,0
6691,0
6692,0
6693,1
6694,0
6695,0
6696,1
6697,1
6698,1
6699,1
6700,0
6701,1
6702,1
6703,0
6704,1
6705,0
6706,1
6707,1
6708,0
6709,0
6710,1
6711,0
6712,1
6713,0
6714,0
6715,0
6716,0
6717,1
6718,0
6719,1
6720,0
6721,1
6722,1
6723,1
6724,1
6725,0
6726,1
6727,1
6728,0
6729,0
6730,0
6731,1
6732,1
6733,0
6734,1
6735,1
6736,1
6737,1
6738,1
6739,1
6740,0
6741,1
6742,0
6743,1
6744,1
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,0
6752,1
6753,1
6754,1
6755,1
6756,0
6757,0
6758,0
6759,1
6760,1
6761,0
6762,1
6763,1
6764,0
6765,1
6766,1
6767,0
6768,1
6769,1
6770,0
6771,0
6772,0
6773,0
6774,1
6775,0
6776,1
6777,1
6778,1
6779,1
6780,1
6781,0
6782,1
6783,1
6784,1
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,1
6793,1
6794,1
6795,0
6796,1
6797,1
6798,1
6799,1
6800,1
6801,1
6802,1
6803,1
6804,0
6805,0
6806,1
6807,1
6808,0
6809,1
6810,1
6811,1
6812,1
6813,0
6814,1
6815,0
6816,1
6817,0
6818,1
6819,0
6820,1
6821,0
6822,0
6823,1
6824,1
6825,0
6826,1
6827,0
6828,0
6829,0
6830,1
6831,1
6832,0
6833,1
6834,0
6835,1
6836,1
6837,0
6838,1
6839,1
6840,0
6841,0
6842,1
6843,1
6844,0
6845,1
6846,1
6847,0
6848,0
6849,0
6850,0
6851,1
6852,1
6853,0
6854,0
6855,0
6856,1
6857,0
6858,0
6859,0
6860,0
6861,1
6862,0
6863,1
6864,1
6865,0
6866,0
6867,0
6868,0
6869,1
6870,0
6871,1
6872,0
6873,0
6874,1
6875,1
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,0
6884,1
6885,1
6886,1
6887,1
6888,0
6889,0
6890,1
6891,0
6892,1
6893,1
6894,1
6895,1
6896,0
6897,1
6898,0
6899,0
6900,1
6901,1
6902,0
6903,0
6904,1
6905,1
6906,1
6907,0
6908,0
6909,1
6910,0
6911,1
6912,0
6913,0
6914,1
6915,1
6916,0
6917,1
6918,1
6919,1
6920,1
6921,0
6922,1
6923,1
6924,0
6925,0
6926,0
6927,1
6928,1
6929,1
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,1
6939,1
6940,0
6941,1
6942,0
6943,1
6944,0
6945,0
6946,0
6947,1
6948,1
6949,1
6950,0
6951,0
6952,1
6953,0
6954,0
6955,1
6956,0
6957,1
6958,1
6959,0
6960,1
6961,0
6962,1
6963,1
6964,1
6965,1
6966,0
6967,0
6968,0
6969,1
6970,1
6971,0
6972,1
6973,1
6974,0
6975,1
6976,0
6977,1
6978,0
6979,1
6980,0
6981,1
6982,1
6983,0
6984,1
6985,1
6986,1
6987,1
6988,0
6989,0
6990,0
6991,0
6992,0
6993,1
6994,0
6995,0
6996,0
6997,0
6998,1
6999,0
7000,0
7001,0
7002,1
7003,0
7004,1
7005,0
7006,1
7007,0
7008,0
7009,0
7010,1
7011,1
7012,1
7013,1
7014,1
7015,0
7016,0
7017,1
7018,0
7019,0
7020,1
7021,0
7022,1
7023,1
7024,0
7025,0
7026,0
7027,0
7028,1
7029,1
7030,0
7031,0
7032,1
7033,0
7034,0
7035,1
7036,0
7037,1
7038,0
7039,0
7040,1
7041,0
7042,0
7043,1
7044,0
7045,1
7046,0
7047,1
7048,1
7049,1
7050,1
7051,0
7052,0
7053,0
7054,0
7055,0
7056,1
7057,1
7058,0
7059,1
7060,1
7061,1
7062,0
7063,1
7064,0
7065,0
7066,0
7067,0
7068,1
7069,0
7070,0
7071,1
7072,1
7073,0
7074,1
7075,1
7076,1
7077,1
7078,1
7079,0
7080,0
7081,0
7082,1
7083,1
7084,0
7085,0
7086,1
7087,1
7088,1
7089,1
7090,1
7091,0
7092,0
7093,0
7094,0
7095,1
7096,0
7097,1
7098,0
7099,0
7100,0
7101,1
7102,1
7103,0
7104,0
7105,0
7106,1
7107,1
7108,1
7109,1
7110,0
7111,1
7112,1
7113,0
7114,0
7115,0
7116,0
7117,1
7118,0
7119,1
7120,0
7121,0
7122,1
7123,1
7124,0
7125,0
7126,1
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,1
7134,1
7135,1
7136,0
7137,1
7138,0
7139,0
7140,1
7141,0
7142,1
7143,1
7144,1
7145,0
7146,1
7147,1
7148,0
7149,0
7150,1
7151,0
7152,1
7153,1
7154,0
7155,1
7156,0
7157,1
7158,1
7159,1
7160,0
7161,1
7162,1
7163,1
7164,0
7165,1
7166,0
7167,0
7168,1
7169,1
7170,1
7171,1
7172,1
7173,1
7174,1
7175,1
7176,0
7177,0
7178,1
7179,0
7180,0
7181,0
7182,1
7183,0
7184,0
7185,1
7186,1
7187,1
7188,0
7189,1
7190,0
7191,0
7192,0
7193,1
7194,1
7195,1
7196,1
7197,0
7198,0
7199,0
7200,0
7201,1
7202,0
7203,1
7204,0
7205,0
7206,0
7207,1
7208,0
7209,1
7210,1
7211,1
7212,1
7213,1
7214,0
7215,1
7216,1
7217,1
7218,1
7219,1
7220,0
7221,1
7222,0
7223,1
7224,1
7225,0
7226,1
7227,1
7228,0
7229,0
7230,0
7231,0
7232,1
7233,0
7234,0
7235,0
7236,0
7237,1
7238,0
7239,0
7240,0
7241,0
7242,1
7243,1
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,0
7251,1
7252,0
7253,1
7254,1
7255,0
7256,0
7257,1
7258,0
7259,0
7260,1
7261,0
7262,0
7263,0
7264,1
7265,1
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,1
7274,1
7275,0
7276,1
7277,0
7278,1
7279,0
7280,0
7281,0
7282,1
7283,0
7284,0
7285,0
7286,0
7287,0
7288,0
7289,1
7290,0
7291,0
7292,0
7293,1
7294,0
7295,1
7296,0
7297,1
7298,0
7299,0
7300,0
7301,1
7302,1
7303,0
7304,1
7305,0
7306,0
7307,1
7308,1
7309,0
7310,1
7311,0
7312,1
7313,0
7314,1
7315,1
7316,0
7317,0
7318,1
7319,1
7320,1
7321,1
7322,0
7323,1
7324,0
7325,0
7326,1
7327,0
7328,1
7329,0
7330,0
7331,1
7332,1
7333,1
7334,1
7335,1
7336,0
7337,0
7338,0
7339,1
7340,0
7341,0
7342,1
7343,0
7344,1
7345,0
7346,1
7347,0
7348,1
7349,0
7350,0
7351,1
7352,0
7353,1
7354,0
7355,1
7356,1
7357,1
7358,0
7359,0
7360,1
7361,1
7362,1
7363,0
7364,0
7365,0
7366,0
7367,1
7368,0
7369,1
7370,1
7371,1
7372,0
7373,1
7374,0
7375,0
7376,1
7377,0
7378,0
7379,0
7380,0
7381,1
7382,0
7383,1
7384,0
7385,0
7386,0
7387,0
7388,1
7389,0
7390,0
7391,0
7392,1
7393,1
7394,0
7395,0
7396,0
7397,1
7398,0
7399,0
7400,0
7401,1
7402,0
7403,0
7404,1
7405,0
7406,1
7407,0
7408,0
7409,0
7410,1
7411,0
7412,1
7413,1
7414,1
7415,0
7416,0
7417,1
7418,1
7419,0
7420,0
7421,0
7422,1
7423,0
7424,1
7425,1
7426,1
7427,1
7428,1
7429,0
7430,0
7431,0
7432,0
7433,0
7434,1
7435,0
7436,0
7437,0
7438,1
7439,1
7440,0
7441,1
7442,1
7443,0
7444,1
7445,0
7446,0
7447,0
7448,1
7449,1
7450,1
7451,1
7452,0
7453,1
7454,1
7455,1
7456,0
7457,0
7458,0
7459,0
7460,0
7461,1
7462,1
7463,1
7464,1
7465,1
7466,1
7467,1
7468,0
7469,0
7470,0
7471,1
7472,1
7473,1
7474,0
7475,1
7476,0
7477,0
7478,1
7479,1
7480,0
7481,0
7482,1
7483,1
7484,0
7485,1
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,1
7493,0
7494,0
7495,0
7496,1
7497,1
7498,0
7499,0
7500,0
7501,1
7502,0
7503,1
7504,1
7505,1
7506,0
7507,1
7508,0
7509,0
7510,1
7511,1
7512,0
7513,0
7514,1
7515,0
7516,0
7517,0
7518,1
7519,0
7520,1
7521,1
7522,0
7523,0
7524,0
7525,1
7526,1
7527,1
7528,0
7529,1
7530,1
7531,1
7532,0
7533,1
7534,1
7535,0
7536,0
7537,1
7538,0
7539,1
7540,0
7541,1
7542,0
7543,1
7544,0
7545,1
7546,0
7547,1
7548,0
7549,1
7550,0
7551,0
7552,0
7553,0
7554,0
7555,1
7556,1
7557,1
7558,0
7559,1
7560,0
7561,1
7562,0
7563,0
7564,1
7565,0
7566,0
7567,1
7568,1
7569,0
7570,1
7571,0
7572,0
7573,0
7574,0
7575,0
7576,1
7577,0
7578,0
7579,1
7580,0
7581,0
7582,1
7583,1
7584,1
7585,1
7586,0
7587,1
7588,0
7589,1
7590,1
7591,1
7592,0
7593,1
7594,1
7595,0
7596,1
7597,0
7598,0
7599,0
7600,1
7601,1
7602,0
7603,0
7604,0
7605,0
7606,1
7607,0
7608,1
7609,0
7610,1
7611,0
7612,0
7613,0
7614,1
7615,0
7616,0
7617,1
7618,1
7619,0
7620,0
7621,1
7622,0
7623,1
7624,0
7625,1
7626,0
7627,0
7628,1
7629,1
7630,0
7631,0
7632,1
7633,1
7634,1
7635,1
7636,1
7637,1
7638,1
7639,1
7640,0
7641,0
7642,1
7643,0
7644,1
7645,0
7646,0
7647,1
7648,1
7649,1
7650,0
7651,1
7652,0
7653,0
7654,0
7655,1
7656,0
7657,1
7658,0
7659,1
7660,1
7661,0
7662,0
7663,1
7664,1
7665,1
7666,0
7667,0
7668,0
7669,0
7670,0
7671,1
7672,1
7673,1
7674,0
7675,1
7676,1
7677,1
7678,0
7679,0
7680,1
7681,1
7682,0
7683,1
7684,1
7685,0
7686,0
7687,0
7688,1
7689,1
7690,1
7691,1
7692,0
7693,1
7694,0
7695,1
7696,0
7697,0
7698,0
7699,0
7700,1
7701,0
7702,0
7703,0
7704,0
7705,1
7706,0
7707,1
7708,1
7709,0
7710,1
7711,0
7712,1
7713,1
7714,0
7715,1
7716,0
7717,0
7718,1
7719,0
7720,1
7721,1
7722,0
7723,0
7724,0
7725,1
7726,1
7727,1
7728,1
7729,0
7730,1
7731,1
7732,1
7733,0
7734,0
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,0
7742,0
7743,1
7744,1
7745,0
7746,1
7747,0
7748,1
7749,1
7750,1
7751,1
7752,0
7753,1
7754,1
7755,1
7756,1
7757,0
7758,0
7759,0
7760,1
7761,0
7762,0
7763,0
7764,1
7765,1
7766,1
7767,0
7768,0
7769,1
7770,1
7771,1
7772,0
7773,1
7774,1
7775,1
7776,0
7777,1
7778,0
7779,0
7780,1
7781,1
7782,0
7783,0
7784,0
7785,0
7786,1
7787,0
7788,1
7789,1
7790,0
7791,1
7792,0
7793,1
7794,0
7795,1
7796,0
7797,0
7798,1
7799,0
7800,0
7801,0
7802,1
7803,0
7804,0
7805,0
7806,1
7807,0
7808,0
7809,0
7810,0
7811,0
7812,1
7813,1
7814,0
7815,0
7816,1
7817,0
7818,1
7819,0
7820,1
7821,0
7822,0
7823,0
7824,0
7825,1
7826,0
7827,1
7828,1
7829,0
7830,0
7831,0
7832,1
7833,0
7834,0
7835,0
7836,1
7837,1
7838,0
7839,0
7840,1
7841,0
7842,1
7843,0
7844,0
7845,1
7846,1
7847,1
7848,0
7849,1
7850,0
7851,0
7852,0
7853,0
7854,1
7855,1
7856,1
7857,1
7858,0
7859,1
7860,1
7861,0
7862,1
7863,0
7864,1
7865,1
7866,0
7867,0
7868,0
7869,1
7870,1
7871,1
7872,0
7873,0
7874,1
7875,0
7876,1
7877,0
7878,1
7879,1
7880,0
7881,1
7882,0
7883,1
7884,1
7885,1
7886,1
7887,0
7888,1
7889,1
7890,0
7891,1
7892,0
7893,1
7894,0
7895,0
7896,0
7897,0
7898,1
7899,1
7900,0
7901,1
7902,1
7903,1
7904,1
7905,0
7906,0
7907,1
7908,0
7909,0
7910,0
7911,1
7912,1
7913,0
7914,1
7915,0
7916,1
7917,0
7918,0
7919,0
7920,1
7921,0
7922,0
7923,1
7924,1
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7933,0
7934,1
7935,1
7936,1
7937,1
7938,0
7939,0
7940,0
7941,0
7942,1
7943,1
7944,1
7945,1
7946,0
7947,0
7948,1
7949,1
7950,0
7951,1
7952,1
7953,1
7954,0
7955,0
7956,0
7957,0
7958,1
7959,1
7960,0
7961,0
7962,0
7963,1
7964,1
7965,0
7966,1
7967,0
7968,1
7969,1
7970,1
7971,1
7972,0
7973,0
7974,0
7975,1
7976,1
7977,1
7978,0
7979,1
7980,1
7981,1
7982,1
7983,1
7984,0
7985,1
7986,1
7987,1
7988,0
7989,1
7990,0
7991,0
7992,1
7993,0
7994,1
7995,1
7996,1
7997,0
7998,0
7999,1
8000,0
8001,1
8002,0
8003,1
8004,1
8005,1
8006,1
8007,0
8008,1
8009,1
8010,1
8011,1
8012,0
8013,1
8014,1
8015,0
8016,1
8017,1
8018,1
8019,1
8020,1
8021,0
8022,0
8023,0
8024,1
8025,0
8026,0
8027,0
8028,1
8029,1
8030,1
8031,0
8032,0
8033,1
8034,1
8035,0
8036,0
8037,1
8038,1
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,1
8046,0
8047,1
8048,0
8049,1
8050,1
8051,1
8052,0
8053,0
8054,1
8055,1
8056,0
8057,1
8058,0
8059,1
8060,1
8061,0
8062,1
8063,1
8064,1
8065,1
8066,1
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,1
8074,0
8075,1
8076,1
8077,0
8078,1
8079,0
8080,1
8081,0
8082,1
8083,0
8084,1
8085,1
8086,1
8087,0
8088,0
8089,1
8090,0
8091,1
8092,1
8093,0
8094,0
8095,1
8096,0
8097,0
8098,1
8099,0
8100,0
8101,0
8102,0
8103,1
8104,0
8105,1
8106,1
8107,1
8108,0
8109,0
8110,1
8111,0
8112,0
8113,1
8114,1
8115,1
8116,0
8117,1
8118,0
8119,0
8120,0
8121,0
8122,1
8123,1
8124,1
8125,1
8126,0
8127,0
8128,0
8129,1
8130,0
8131,1
8132,0
8133,0
8134,0
8135,0
8136,1
8137,1
8138,0
8139,0
8140,1
8141,0
8142,0
8143,0
8144,0
8145,0
8146,0
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,0
8154,0
8155,1
8156,0
8157,0
8158,0
8159,1
8160,1
8161,1
8162,1
8163,0
8164,1
8165,0
8166,0
8167,0
8168,0
8169,0
8170,1
8171,1
8172,1
8173,0
8174,1
8175,1
8176,1
8177,0
8178,0
8179,1
8180,1
8181,1
8182,0
8183,0
8184,1
8185,1
8186,0
8187,1
8188,0
8189,0
8190,1
8191,1
8192,1
8193,1
8194,1
8195,1
8196,0
8197,1
8198,0
8199,0
8200,0
8201,0
8202,1
8203,0
8204,0
8205,1
8206,1
8207,1
8208,0
8209,0
8210,1
8211,0
8212,0
8213,1
8214,0
8215,1
8216,0
8217,1
8218,1
8219,1
8220,1
8221,1
8222,1
8223,1
8224,0
8225,1
8226,0
8227,1
8228,0
8229,1
8230,0
8231,0
8232,0
8233,1
8234,0
8235,1
8236,0
8237,0
8238,0
8239,1
8240,1
8241,1
8242,0
8243,1
8244,0
8245,1
8246,1
8247,0
8248,0
8249,1
8250,1
8251,0
8252,1
8253,0
8254,1
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,1
8263,1
8264,1
8265,1
8266,1
8267,0
8268,0
8269,1
8270,1
8271,0
8272,0
8273,1
8274,0
8275,1
8276,0
8277,0
8278,1
8279,1
8280,0
8281,0
8282,1
8283,0
8284,1
8285,1
8286,0
8287,0
8288,0
8289,0
8290,0
8291,0
8292,1
8293,1
8294,0
8295,1
8296,0
8297,0
8298,0
8299,0
8300,1
8301,1
8302,1
8303,1
8304,0
8305,1
8306,1
8307,1
8308,0
8309,1
8310,0
8311,0
8312,0
8313,0
8314,0
8315,1
8316,1
8317,0
8318,0
8319,0
8320,0
8321,1
8322,1
8323,1
8324,1
8325,0
8326,1
8327,0
8328,1
8329,1
8330,1
8331,0
8332,1
8333,0
8334,0
8335,0
8336,1
8337,1
8338,1
8339,0
8340,1
8341,0
8342,0
8343,1
8344,1
8345,1
8346,0
8347,0
8348,1
8349,1
8350,1
8351,0
8352,1
8353,0
8354,1
8355,0
8356,1
8357,1
8358,0
8359,0
8360,0
8361,1
8362,0
8363,0
8364,0
8365,1
8366,1
8367,1
8368,0
8369,1
8370,0
8371,1
8372,1
8373,1
8374,0
8375,1
8376,1
8377,1
8378,1
8379,0
8380,1
8381,0
8382,0
8383,0
8384,1
8385,1
8386,0
8387,1
8388,1
8389,1
8390,0
8391,0
8392,1
8393,0
8394,0
8395,0
8396,1
8397,1
8398,1
8399,0
8400,0
8401,0
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,0
8409,1
8410,1
8411,0
8412,0
8413,0
8414,0
8415,1
8416,1
8417,1
8418,0
8419,1
8420,0
8421,1
8422,1
8423,1
8424,0
8425,1
8426,1
8427,1
8428,0
8429,1
8430,0
8431,1
8432,0
8433,1
8434,0
8435,1
8436,1
8437,1
8438,1
8439,0
8440,1
8441,0
8442,1
8443,0
8444,1
8445,1
8446,1
8447,0
8448,0
8449,1
8450,0
8451,1
8452,1
8453,0
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,1
8461,0
8462,1
8463,1
8464,0
8465,0
8466,0
8467,0
8468,0
8469,1
8470,1
8471,1
8472,1
8473,1
8474,0
8475,1
8476,1
8477,0
8478,1
8479,1
8480,1
8481,1
8482,0
8483,1
8484,0
8485,1
8486,0
8487,1
8488,0
8489,1
8490,1
8491,0
8492,0
8493,1
8494,0
8495,0
8496,1
8497,1
8498,0
8499,1
8500,0
8501,1
8502,0
8503,0
8504,0
8505,0
8506,1
8507,1
8508,0
8509,1
8510,1
8511,1
8512,1
8513,0
8514,1
8515,1
8516,0
8517,1
8518,0
8519,1
8520,0
8521,0
8522,1
8523,1
8524,0
8525,1
8526,1
8527,0
8528,0
8529,1
8530,0
8531,0
8532,1
8533,1
8534,0
8535,1
8536,0
8537,0
8538,0
8539,0
8540,0
8541,1
8542,1
8543,1
8544,1
8545,0
8546,0
8547,0
8548,1
8549,0
8550,0
8551,0
8552,0
8553,1
8554,0
8555,0
8556,1
8557,1
8558,1
8559,1
8560,0
8561,1
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,1
8569,1
8570,0
8571,1
8572,1
8573,1
8574,1
8575,0
8576,1
8577,1
8578,1
8579,1
8580,1
8581,1
8582,1
8583,1
8584,0
8585,0
8586,0
8587,0
8588,0
8589,1
8590,0
8591,0
